run_id,track,dataset_id,tier,scale,algorithm,status,framework,qps,lat_p50_ms,lat_p95_ms,lat_p99_ms,build_time_s,rss_mb,index_bytes,bytes_per_insert,recall_at_k,recall_at_k_id_overlap,recall_at_k_tie_aware,error_bits_min_hamming,error_bits_prefix_gap,hamming_audit_gap,online_accuracy,online_f1,update_latency_ms,adaptation_lag_steps,reason
20260406T000140Z_669d8f63,ann,synthetic_binary256,server,100M,hnswlib-l2-bits,ok,hnswlib,13215.60929499803,0.06794929504394531,0.12111663818359375,0.14519691467285156,33.463338136672974,89.31640625,12800000,32.0,0.921875,0.26796875,0.921875,0.3450520833333333,,0.6923076923076923,,,,,
20260406T000140Z_669d8f63,ann,synthetic_binary256,server,100M,nmslib-hnsw-l2-bits,ok,nmslib,22707.073678274355,0.03790855407714844,0.0591278076171875,0.06890296936035156,88.79439306259155,967.87890625,12800000,32.0,0.8359375,0.17578125,0.8359375,1.4348958333333333,,1.3076923076923077,,,,,
20260406T000140Z_669d8f63,ann,synthetic_binary256,server,100M,reference-exact-hamming,ok,internal_exact,24.45558601724283,34.24191474914551,92.42486953735352,101.53603553771973,0.0,89.31640625,12800000,32.0,1.0,1.0,1.0,0.0,,0.0,,,,,
20260405T230146Z_5dbac053,ann,synthetic_binary256,server,10M,faiss-binary-flat,ok,faiss,21.361289052749875,42.97900199890137,71.97117805480957,75.96397399902344,0.0024929046630859375,60.33203125,6400000,32.0,1.0,0.4875,1.0,0.0,,0.0,,,,,
20260405T230146Z_5dbac053,ann,synthetic_binary256,server,10M,hnswlib-l2-bits,ok,hnswlib,11411.73782827263,0.07700920104980469,0.13685226440429688,0.1590251922607422,13.906668901443481,64.265625,6400000,32.0,0.96875,0.43671875,0.96875,0.130859375,,0.0,,,,,
20260405T230146Z_5dbac053,ann,synthetic_binary256,server,10M,nmslib-hnsw-l2-bits,ok,nmslib,18266.196417331543,0.04792213439941406,0.07295608520507812,0.08296966552734375,36.52747201919556,511.36328125,6400000,32.0,0.82578125,0.359375,0.82578125,0.9296875,,0.8461538461538461,,,,,
20260405T230146Z_5dbac053,ann,synthetic_binary256,server,10M,reference-exact-hamming,ok,internal_exact,58.9500451180591,16.928911209106445,17.078876495361328,17.206192016601562,0.0,60.33203125,6400000,32.0,1.0,1.0,1.0,0.0,,0.0,,,,,
20260405T162225Z_22f14610,ann,synthetic_binary256,server,1M,faiss-binary-flat,ok,faiss,49.59524654290786,20.967960357666016,38.97809982299805,45.49002647399902,0.0006108283996582031,45.41015625,1600000,32.0,1.0,0.78125,1.0,0.0,,0.0,,,,,
20260405T162225Z_22f14610,ann,synthetic_binary256,server,1M,hnswlib-l2-bits,ok,hnswlib,11291.194893554375,0.0858306884765625,0.10895729064941406,0.11992454528808594,2.221665859222412,55.23828125,1600000,32.0,0.98046875,0.75546875,0.98046875,0.263671875,,0.23076923076923078,,,,,
20260405T162225Z_22f14610,ann,synthetic_binary256,server,1M,nmslib-hnsw-l2-bits,ok,nmslib,19004.448251754442,0.04506111145019531,0.06604194641113281,0.080108642578125,5.652346849441528,170.2265625,1600000,32.0,0.9328125,0.71640625,0.9328125,0.3125,,0.0,,,,,
20260405T162225Z_22f14610,ann,synthetic_binary256,server,1M,reference-exact-hamming,ok,internal_exact,231.20179424724645,4.206180572509766,4.5318603515625,5.553007125854492,0.0,45.41015625,1600000,32.0,1.0,1.0,1.0,0.0,,0.0,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/insert,ok,google_benchmark_compat+native,3629765.448731,0.000251,0.00031,0.000346,0.055099979,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/insert,ok,google_benchmark_compat+native,2940954.385283,0.000259,0.000322,0.000357,0.068005135,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/insert,ok,google_benchmark_compat+native,3336247.823828,0.000253,0.000314,0.000353,0.059947585,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/insert,ok,google_benchmark_compat+native,3722679.926753,0.000215,0.000343,0.000375,0.053724737,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/insert,ok,google_benchmark_compat+native,3525273.425495,0.000251,0.000304,0.000335,0.056733188,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,254215205.88254,3.934e-06,3.934e-06,3.934e-06,0.000786735,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,251330796.567827,3.979e-06,3.979e-06,3.979e-06,0.000795764,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,403998779.923685,2.475e-06,2.475e-06,2.475e-06,0.000495051,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,286875722.568226,3.486e-06,3.486e-06,3.486e-06,0.000697166,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,250133508.760301,3.998e-06,3.998e-06,3.998e-06,0.000799573,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/predict,ok,google_benchmark_compat+native,30422197.739114,1.4e-05,1.9e-05,2.1e-05,0.006574147,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/predict,ok,google_benchmark_compat+native,30090844.258817,1.4e-05,1.9e-05,2.1e-05,0.00664654,58.17578125,300464,1.50232,,,,,,,,,,,
